914446,25,Docker and Containers: The Essentials,docker-and-containers-the-essentials,Get up to speed with all of the essentials of containers and Docker.,479.99,9/1/4/4/4/6/docker-and-containers-the-essentials.jpg
1570972,25,Continuous Deployments using Spinnaker on AWS and Kubernetes,continuous-deployments-using-spinnaker-on-aws-and-kubernetes,Use Spinnaker to execute your DevOps strategy. Use immutable infrastructure to deploy using Spinnak on AWS or Kubernetes,84.99,1/5/7/0/9/7/2/continuous-deployments-using-spinnaker-on-aws-and-kubernetes.jpg
1197150,25,Mastering Core Image: XCode's Image Framework!,mastering-core-image,"Learn image manipulation and recognition techniques for iOS apps. Learn to use CIImages, Xcode, Apple's coding in Swift!",479.99,1/1/9/7/1/5/0/mastering-core-image.jpg
1322294,25,DevOps Tutorial: Complete Beginners Training - 5 in 1 Bundle,devops-docker-complete-guide-hands-on-with-practical,"Devops Engineer DevOps AWS DevOps Docker DevOps Jenkins  DevOpsGIT , DevOps Vagran DevOps Maven",69.99,1/3/2/2/2/9/4/devops-docker-complete-guide-hands-on-with-practical.jpg
1562008,25,Master Tkinter By Building 5 Fully Functioning Apps,master-tkinter-by-building-5-apps,This course is​ all ​you need to became a master Tkinter​ developer.,479.99,1/5/6/2/0/0/8/master-tkinter-by-building-5-apps.jpg
1465708,25,Learning Entity Framework Core,learning-entity-framework-core,Learning Entity Framework Core from scratch for building efficient and secure web applications,379.99,1/4/6/5/7/0/8/learning-entity-framework-core.jpg
1675162,25,Introduction to Docker and the DCA Certification,introduction-to-docker-and-the-dca-certification,A comprehensive introduction to Docker with a heavy focus on labs,299.99,1/6/7/5/1/6/2/introduction-to-docker-and-the-dca-certification.jpg
1311260,25,SDLC - The System Development Life Cycle for Beginners,sysdevlc,Learn the SDLC from Scratch!  Take your Systems to the Next Level with Expertise,479.99,1/3/1/1/2/6/0/sysdevlc.jpg
1315262,25,"DevOps: CI/CD with Jenkins pipelines, Maven, Gradle",devops-and-continuous-integration-with-jenkins-pipelines,"Build continuous integration, continuous delivery and DevOps pipelines with Java, Gradle, Maven, Artifactory & Sqitch.",479.99,1/3/1/5/2/6/2/devops-and-continuous-integration-with-jenkins-pipelines.jpg
999822,25,Apache Log4J Logging Framework Tutorial for Beginners,apache-log4j-tutorial,"Learn about apache log4j, logging frame works, loggers, appenders and layouts",69.99,9/9/9/8/2/2/apache-log4j-tutorial.jpg
